Trip_ID,start_area,end_area,distance_km,time_of_day,day_of_week,weather_condition,traffic_density_level,road_type,average_speed_kmph
TRIP_01273,JP Nagar,Frazer Town,16.3,Morning Peak,Weekday,Clear,High,Highway,37.4
TRIP_01274,Rajajinagar,Yelahanka,15.04,Afternoon,Weekday,Clear,High,Main Road,23.7
TRIP_01275,Banashankari,Whitefield,8.57,Evening Peak,Weekend,Clear,Medium,Main Road,28.1
TRIP_01276,Banashankari,Peenya,12.45,Morning Peak,Weekday,Clear,Very High,Main Road,15.1
TRIP_01277,Marathahalli,Basavanagudi,5.89,Evening Peak,Weekday,Clear,High,Main Road,27.1
TRIP_01278,Frazer Town,Koramangala,14.76,Morning Peak,Weekday,Clear,High,Main Road,25.3
TRIP_01279,NIMHANS,Malleshwaram,9.61,Evening Peak,Weekend,Clear,High,Main Road,18.5
TRIP_01280,Frazer Town,Jayanagar,14.89,Evening Peak,Weekday,Clear,High,Highway,41.4
TRIP_01281,Hebbal,Basavanagudi,15.06,Morning Peak,Weekday,Heatwave,Very High,Highway,17.2
TRIP_01282,Bellandur,Koramangala,5.36,Morning Peak,Weekend,Clear,Medium,Highway,50.2
TRIP_01283,Electronic City,Peenya,2.67,Afternoon,Weekday,Rain,Medium,Inner Road,13.3
TRIP_01284,KR Puram,Jayanagar,20.44,Morning Peak,Weekend,Clear,Medium,Highway,65.5
TRIP_01285,Electronic City,KR Puram,14.22,Afternoon,Weekday,Heatwave,High,Highway,40.7
TRIP_01286,JP Nagar,BTM Layout,9.67,Evening Peak,Weekday,Heatwave,High,Main Road,25.2
TRIP_01287,Basavanagudi,Electronic City,2.8,Night,Weekday,Clear,Medium,Inner Road,22.2
TRIP_01288,KR Puram,Rajajinagar,15.65,Evening Peak,Weekday,Clear,High,Highway,32.0
TRIP_01289,Basavanagudi,Sadashivanagar,16.71,Night,Weekend,Clear,Low,Highway,66.6
TRIP_01290,KR Puram,Marathahalli,18.39,Evening Peak,Weekday,Heatwave,Medium,Main Road,40.1
TRIP_01291,Kempegowda International Airport,NIMHANS,10.81,Afternoon,Weekday,Rain,Medium,Main Road,31.2
TRIP_01292,Yelahanka,Peenya,23.01,Morning Peak,Weekday,Clear,High,Highway,46.1
TRIP_01293,Jayanagar,Koramangala,13.61,Night,Weekday,Rain,Low,Main Road,25.1
TRIP_01294,Whitefield,Jayanagar,23.96,Night,Weekday,Heatwave,Low,Highway,61.6
TRIP_01295,Whitefield,Rajajinagar,24.06,Evening Peak,Weekday,Heatwave,Very High,Highway,15.4
TRIP_01296,NIMHANS,Marathahalli,4.77,Morning Peak,Weekend,Clear,Medium,Main Road,33.3
TRIP_01297,Bellandur,Hebbal,16.74,Morning Peak,Weekday,Heatwave,Very High,Highway,15.1
TRIP_01298,BTM Layout,Basavanagudi,7.45,Afternoon,Weekend,Rain,Low,Highway,47.5
TRIP_01299,Electronic City,Sadashivanagar,19.38,Morning Peak,Weekday,Clear,High,Inner Road,18.4
TRIP_01300,Yelahanka,Rajajinagar,15.04,Night,Weekday,Clear,Low,Main Road,34.2
TRIP_01301,Malleshwaram,Yelahanka,15.59,Afternoon,Weekday,Heatwave,Medium,Highway,54.5
TRIP_01302,Peenya,NIMHANS,7.2,Morning Peak,Weekday,Heatwave,High,Inner Road,16.8
TRIP_01303,Basavanagudi,NIMHANS,2.68,Evening Peak,Weekday,Heatwave,Very High,Inner Road,8.2
TRIP_01304,Rajajinagar,KR Puram,15.65,Afternoon,Weekday,Clear,High,Main Road,26.9
TRIP_01305,Frazer Town,Marathahalli,17.43,Morning Peak,Weekday,Clear,Very High,Highway,17.4
TRIP_01306,Sadashivanagar,NIMHANS,16.52,Evening Peak,Weekday,Clear,Very High,Main Road,10.9
TRIP_01307,Bellandur,Jayanagar,13.24,Morning Peak,Weekday,Heatwave,High,Highway,41.0
TRIP_01308,Malleshwaram,Peenya,15.59,Afternoon,Weekday,Clear,Medium,Highway,55.4
TRIP_01309,Sadashivanagar,Chickpet,8.08,Morning Peak,Weekday,Clear,Very High,Main Road,9.8
TRIP_01310,MG Road,BTM Layout,7.89,Afternoon,Weekday,Clear,Medium,Main Road,45.9
TRIP_01311,Peenya,Banashankari,12.45,Afternoon,Weekday,Clear,Medium,Inner Road,27.0
TRIP_01312,Banashankari,NIMHANS,11.51,Morning Peak,Weekday,Clear,High,Main Road,24.4
TRIP_01313,RR Nagar,Hebbal,11.6,Evening Peak,Weekday,Heatwave,Very High,Highway,20.0
TRIP_01314,MG Road,Basavanagudi,7.13,Morning Peak,Weekday,Heatwave,Very High,Main Road,9.2
TRIP_01315,MG Road,BTM Layout,7.89,Morning Peak,Weekday,Clear,Very High,Main Road,11.1
TRIP_01316,Kempegowda International Airport,Jayanagar,7.4,Afternoon,Weekday,Clear,High,Main Road,25.4
TRIP_01317,Rajajinagar,HSR Layout,6.43,Afternoon,Weekday,Rain,Medium,Inner Road,10.4
TRIP_01318,Bellandur,MG Road,13.75,Evening Peak,Weekend,Heatwave,High,Highway,42.2
TRIP_01319,Banashankari,HSR Layout,16.6,Morning Peak,Weekday,Heatwave,High,Main Road,16.0
TRIP_01320,KR Puram,Indiranagar,15.04,Afternoon,Weekday,Clear,Very High,Main Road,11.8
TRIP_01321,Yelahanka,Rajajinagar,15.04,Morning Peak,Weekend,Fog,Medium,Main Road,23.5
TRIP_01322,KR Puram,RR Nagar,24.21,Morning Peak,Weekday,Clear,Medium,Highway,66.6
TRIP_01323,Whitefield,HSR Layout,21.63,Morning Peak,Weekday,Heatwave,Very High,Highway,14.8
TRIP_01324,HSR Layout,Chickpet,10.59,Morning Peak,Weekday,Heatwave,Medium,Highway,58.7
TRIP_01325,HSR Layout,Rajajinagar,6.43,Evening Peak,Weekend,Fog,Medium,Main Road,18.6
TRIP_01326,Basavanagudi,Frazer Town,12.32,Afternoon,Weekday,Clear,Medium,Highway,63.9
TRIP_01327,HSR Layout,BTM Layout,17.23,Afternoon,Weekday,Fog,High,Highway,19.3
TRIP_01328,Sadashivanagar,Frazer Town,5.0,Evening Peak,Weekend,Clear,Medium,Main Road,32.4
TRIP_01329,Kempegowda International Airport,Basavanagudi,13.5,Afternoon,Weekday,Rain,Low,Main Road,33.6
TRIP_01330,Koramangala,Yelahanka,15.78,Afternoon,Weekday,Heatwave,Medium,Highway,51.3
TRIP_01331,JP Nagar,Frazer Town,16.3,Evening Peak,Weekday,Rain,Low,Main Road,28.7
TRIP_01332,Basavanagudi,BTM Layout,7.45,Evening Peak,Weekday,Heatwave,Very High,Main Road,13.7
TRIP_01333,Banashankari,Bellandur,18.93,Afternoon,Weekday,Heatwave,Very High,Main Road,14.5
TRIP_01334,Electronic City,Peenya,2.67,Afternoon,Weekday,Clear,Medium,Inner Road,27.4
TRIP_01335,Yelahanka,Frazer Town,20.04,Night,Weekend,Clear,Low,Highway,86.2
TRIP_01336,Indiranagar,Chickpet,11.55,Afternoon,Weekday,Clear,Low,Main Road,40.6
TRIP_01337,HSR Layout,Bellandur,14.56,Morning Peak,Weekday,Clear,Medium,Main Road,29.4
TRIP_01338,Marathahalli,HSR Layout,15.91,Afternoon,Weekday,Fog,Low,Highway,43.7
TRIP_01339,Indiranagar,Kempegowda International Airport,13.13,Evening Peak,Weekday,Heatwave,Very High,Inner Road,8.2
TRIP_01340,KR Puram,Rajajinagar,15.65,Morning Peak,Weekend,Clear,High,Highway,34.3
TRIP_01341,NIMHANS,KR Puram,14.08,Morning Peak,Weekday,Clear,High,Main Road,27.9
TRIP_01342,Marathahalli,Chickpet,14.23,Afternoon,Weekday,Clear,Medium,Main Road,26.8
TRIP_01343,NIMHANS,Marathahalli,4.77,Morning Peak,Weekday,Clear,Very High,Inner Road,8.3
TRIP_01344,Sadashivanagar,Whitefield,20.73,Night,Weekend,Heatwave,Low,Highway,81.5
TRIP_01345,MG Road,NIMHANS,7.18,Afternoon,Weekday,Heatwave,High,Highway,39.3
TRIP_01346,Hebbal,JP Nagar,18.89,Afternoon,Weekday,Clear,Very High,Main Road,10.5
TRIP_01347,Marathahalli,Whitefield,12.72,Evening Peak,Weekday,Clear,High,Main Road,27.5
TRIP_01348,Banashankari,Sadashivanagar,12.75,Evening Peak,Weekday,Clear,Very High,Highway,17.4
TRIP_01349,Rajajinagar,Indiranagar,20.1,Morning Peak,Weekday,Clear,High,Highway,32.5
TRIP_01350,Frazer Town,RR Nagar,18.15,Evening Peak,Weekday,Rain,Very High,Main Road,6.7
TRIP_01351,KR Puram,Hebbal,15.41,Afternoon,Weekday,Clear,Medium,Highway,60.9
TRIP_01352,Marathahalli,Jayanagar,15.88,Afternoon,Weekday,Rain,Medium,Highway,34.4
TRIP_01353,Electronic City,Kempegowda International Airport,14.99,Evening Peak,Weekend,Heatwave,High,Main Road,16.1
TRIP_01354,Sadashivanagar,HSR Layout,10.2,Afternoon,Weekday,Clear,High,Highway,36.3
TRIP_01355,HSR Layout,Electronic City,16.77,Night,Weekend,Clear,Low,Highway,65.0
TRIP_01356,Jayanagar,Bellandur,13.24,Afternoon,Weekday,Heatwave,Medium,Main Road,31.0
TRIP_01357,RR Nagar,BTM Layout,27.72,Morning Peak,Weekday,Fog,Very High,Highway,10.6
TRIP_01358,KR Puram,BTM Layout,6.61,Morning Peak,Weekday,Clear,Very High,Highway,21.2
TRIP_01359,Chickpet,Rajajinagar,11.29,Morning Peak,Weekday,Rain,Very High,Main Road,8.2
TRIP_01360,Bellandur,Peenya,11.21,Afternoon,Weekday,Clear,Low,Highway,78.8
TRIP_01361,HSR Layout,Jayanagar,4.38,Night,Weekday,Clear,Low,Inner Road,38.5
TRIP_01362,Bellandur,Yelahanka,13.52,Morning Peak,Weekend,Clear,Very High,Highway,21.4
TRIP_01363,Basavanagudi,Banashankari,9.58,Morning Peak,Weekend,Clear,Low,Main Road,55.6
TRIP_01364,NIMHANS,Rajajinagar,17.0,Evening Peak,Weekday,Clear,Low,Highway,85.8
TRIP_01365,KR Puram,Frazer Town,6.29,Afternoon,Weekend,Clear,High,Main Road,26.6
TRIP_01366,Chickpet,Hebbal,9.93,Night,Weekday,Fog,Low,Main Road,23.6
TRIP_01367,MG Road,Koramangala,9.27,Evening Peak,Weekend,Clear,Medium,Highway,54.3
TRIP_01368,Rajajinagar,Basavanagudi,18.08,Evening Peak,Weekend,Rain,High,Main Road,17.2
TRIP_01369,HSR Layout,Yelahanka,9.64,Evening Peak,Weekday,Clear,Very High,Inner Road,8.3
TRIP_01370,Kempegowda International Airport,Indiranagar,13.13,Evening Peak,Weekday,Rain,Very High,Main Road,10.3
TRIP_01371,Peenya,Koramangala,7.23,Afternoon,Weekend,Clear,Very High,Inner Road,8.3
TRIP_01372,Yelahanka,Frazer Town,20.04,Evening Peak,Weekday,Fog,Very High,Highway,8.7
TRIP_01373,BTM Layout,Indiranagar,9.55,Morning Peak,Weekday,Fog,High,Main Road,15.6
TRIP_01374,JP Nagar,Kempegowda International Airport,15.01,Night,Weekend,Clear,Low,Main Road,41.6
TRIP_01375,Marathahalli,Jayanagar,15.88,Morning Peak,Weekday,Clear,High,Highway,40.6
TRIP_01376,RR Nagar,NIMHANS,25.2,Evening Peak,Weekend,Clear,Low,Main Road,36.2
TRIP_01377,Bellandur,Yelahanka,13.52,Evening Peak,Weekday,Heatwave,Very High,Highway,16.0
TRIP_01378,BTM Layout,Electronic City,8.28,Evening Peak,Weekday,Rain,Very High,Main Road,9.3
TRIP_01379,KR Puram,Frazer Town,6.29,Evening Peak,Weekday,Clear,Very High,Main Road,9.0
TRIP_01380,Indiranagar,Bellandur,8.11,Morning Peak,Weekend,Heatwave,Medium,Main Road,33.3
TRIP_01381,Banashankari,Yelahanka,24.67,Morning Peak,Weekend,Clear,Medium,Main Road,35.7
TRIP_01382,JP Nagar,MG Road,11.2,Afternoon,Weekend,Clear,Medium,Highway,48.7
TRIP_01383,Malleshwaram,Jayanagar,10.56,Morning Peak,Weekday,Heatwave,High,Highway,41.8
TRIP_01384,RR Nagar,Whitefield,33.01,Morning Peak,Weekend,Clear,Medium,Main Road,43.4
TRIP_01385,Hebbal,Chickpet,9.93,Afternoon,Weekday,Clear,Low,Inner Road,19.9
TRIP_01386,Basavanagudi,Malleshwaram,10.19,Morning Peak,Weekday,Clear,Very High,Main Road,10.9
TRIP_01387,MG Road,Yelahanka,17.23,Morning Peak,Weekday,Heatwave,Very High,Highway,20.9
TRIP_01388,Hebbal,JP Nagar,18.89,Afternoon,Weekday,Clear,Medium,Inner Road,19.9
TRIP_01389,Indiranagar,Electronic City,1.9,Afternoon,Weekday,Clear,Medium,Inner Road,19.8
TRIP_01390,MG Road,BTM Layout,7.89,Morning Peak,Weekday,Clear,Very High,Main Road,10.9
TRIP_01391,Koramangala,Malleshwaram,11.44,Afternoon,Weekday,Clear,Medium,Main Road,30.8
TRIP_01392,Jayanagar,Rajajinagar,10.13,Afternoon,Weekday,Clear,High,Highway,39.0
TRIP_01393,Kempegowda International Airport,Malleshwaram,13.83,Afternoon,Weekday,Clear,Medium,Highway,64.6
TRIP_01394,Indiranagar,Basavanagudi,2.6,Morning Peak,Weekday,Clear,Medium,Main Road,28.7
TRIP_01395,HSR Layout,KR Puram,16.5,Morning Peak,Weekday,Clear,Very High,Inner Road,8.9
TRIP_01396,Hebbal,Indiranagar,16.84,Afternoon,Weekday,Clear,Medium,Main Road,26.0
TRIP_01397,NIMHANS,Koramangala,2.2,Night,Weekday,Clear,Low,Inner Road,34.9
TRIP_01398,Banashankari,Basavanagudi,9.58,Evening Peak,Weekday,Clear,Very High,Highway,18.0
TRIP_01399,Basavanagudi,Indiranagar,2.6,Morning Peak,Weekend,Fog,Low,Inner Road,16.0
TRIP_01400,Rajajinagar,Chickpet,11.29,Evening Peak,Weekday,Clear,High,Main Road,30.0
TRIP_01401,Marathahalli,Sadashivanagar,21.24,Afternoon,Weekday,Rain,Medium,Main Road,27.8
TRIP_01402,Electronic City,MG Road,9.83,Night,Weekday,Clear,Low,Main Road,41.7
TRIP_01403,Jayanagar,Yelahanka,5.26,Evening Peak,Weekday,Heatwave,Medium,Main Road,37.3
TRIP_01404,Rajajinagar,Whitefield,24.06,Evening Peak,Weekend,Clear,Low,Highway,87.4
TRIP_01405,BTM Layout,RR Nagar,27.72,Evening Peak,Weekday,Clear,High,Highway,42.4
TRIP_01406,Electronic City,Koramangala,5.2,Afternoon,Weekday,Clear,Medium,Main Road,43.3
TRIP_01407,Basavanagudi,Rajajinagar,18.08,Afternoon,Weekday,Heatwave,High,Highway,33.8
TRIP_01408,Frazer Town,Marathahalli,17.43,Morning Peak,Weekday,Clear,Medium,Main Road,35.2
TRIP_01409,Whitefield,Bellandur,17.44,Afternoon,Weekend,Clear,Low,Highway,71.7
TRIP_01410,Yelahanka,Banashankari,24.67,Evening Peak,Weekend,Heatwave,Very High,Main Road,11.7
TRIP_01411,Chickpet,Yelahanka,19.18,Evening Peak,Weekday,Rain,Very High,Highway,12.5
TRIP_01412,Marathahalli,Peenya,6.33,Afternoon,Weekday,Heatwave,Medium,Highway,63.4
TRIP_01413,KR Puram,Chickpet,6.2,Evening Peak,Weekday,Rain,Very High,Inner Road,7.0
TRIP_01414,BTM Layout,NIMHANS,9.79,Evening Peak,Weekday,Clear,High,Main Road,26.2
TRIP_01415,JP Nagar,Rajajinagar,22.07,Night,Weekday,Heatwave,Low,Highway,76.7
TRIP_01416,MG Road,Rajajinagar,11.52,Evening Peak,Weekday,Clear,Very High,Highway,15.3
TRIP_01417,BTM Layout,Basavanagudi,7.45,Afternoon,Weekday,Clear,Medium,Highway,50.8
TRIP_01418,Indiranagar,Whitefield,9.35,Morning Peak,Weekend,Clear,High,Main Road,23.1
TRIP_01419,RR Nagar,Malleshwaram,16.99,Afternoon,Weekday,Clear,Medium,Main Road,42.4
TRIP_01420,Chickpet,Sadashivanagar,8.08,Evening Peak,Weekday,Rain,High,Main Road,19.8
TRIP_01421,Sadashivanagar,RR Nagar,13.8,Afternoon,Weekday,Clear,Medium,Highway,67.4
TRIP_01422,NIMHANS,Basavanagudi,2.68,Afternoon,Weekday,Clear,High,Main Road,27.5
TRIP_01423,MG Road,Whitefield,12.67,Afternoon,Weekday,Clear,Very High,Main Road,9.6
TRIP_01424,Electronic City,Chickpet,11.5,Afternoon,Weekday,Fog,Low,Highway,40.4
TRIP_01425,Indiranagar,Yelahanka,19.04,Morning Peak,Weekday,Clear,High,Main Road,21.1
TRIP_01426,Bellandur,Basavanagudi,9.65,Night,Weekday,Fog,Low,Main Road,23.7
TRIP_01427,Kempegowda International Airport,Marathahalli,11.0,Morning Peak,Weekday,Clear,Low,Highway,65.2
TRIP_01428,KR Puram,Chickpet,6.2,Afternoon,Weekday,Heatwave,High,Inner Road,11.8
TRIP_01429,MG Road,Sadashivanagar,9.58,Afternoon,Weekday,Heatwave,Low,Main Road,43.1
TRIP_01430,JP Nagar,Koramangala,5.29,Evening Peak,Weekend,Fog,High,Main Road,13.4
TRIP_01431,Marathahalli,Bellandur,4.88,Afternoon,Weekday,Clear,High,Inner Road,13.3
TRIP_01432,Banashankari,BTM Layout,3.05,Morning Peak,Weekday,Rain,High,Main Road,20.7
TRIP_01433,Rajajinagar,Marathahalli,21.25,Evening Peak,Weekday,Clear,High,Highway,33.1
TRIP_01434,Jayanagar,Banashankari,20.09,Evening Peak,Weekday,Clear,Very High,Highway,21.8
TRIP_01435,HSR Layout,NIMHANS,12.31,Afternoon,Weekday,Clear,Medium,Inner Road,20.8
TRIP_01436,Rajajinagar,Hebbal,3.98,Morning Peak,Weekday,Clear,Very High,Main Road,13.0
TRIP_01437,Yelahanka,Rajajinagar,15.04,Afternoon,Weekday,Heatwave,Low,Inner Road,29.6
TRIP_01438,MG Road,Jayanagar,12.63,Afternoon,Weekday,Clear,Medium,Main Road,40.0
TRIP_01439,Peenya,Rajajinagar,23.54,Afternoon,Weekend,Fog,Low,Main Road,26.4
TRIP_01440,Malleshwaram,MG Road,3.42,Morning Peak,Weekday,Clear,High,Main Road,28.2
TRIP_01441,MG Road,Malleshwaram,3.42,Afternoon,Weekday,Clear,High,Main Road,19.9
TRIP_01442,Electronic City,Marathahalli,5.32,Evening Peak,Weekday,Heatwave,High,Inner Road,9.7
TRIP_01443,Chickpet,Basavanagudi,8.98,Evening Peak,Weekday,Clear,Very High,Main Road,10.0
TRIP_01444,Bellandur,NIMHANS,7.41,Afternoon,Weekday,Clear,Medium,Inner Road,26.6
TRIP_01445,Koramangala,BTM Layout,11.72,Evening Peak,Weekday,Heatwave,Low,Highway,81.9
TRIP_01446,Banashankari,Jayanagar,20.09,Morning Peak,Weekday,Rain,Medium,Highway,41.5
TRIP_01447,NIMHANS,MG Road,7.18,Night,Weekend,Clear,Medium,Highway,44.6
TRIP_01448,Malleshwaram,Banashankari,10.02,Morning Peak,Weekend,Clear,High,Highway,29.2
TRIP_01449,Jayanagar,Hebbal,6.67,Afternoon,Weekday,Clear,Medium,Main Road,35.9
TRIP_01450,Banashankari,Sadashivanagar,12.75,Afternoon,Weekday,Clear,Low,Highway,79.7
TRIP_01451,Bellandur,Kempegowda International Airport,6.9,Morning Peak,Weekday,Fog,High,Main Road,10.5
TRIP_01452,Sadashivanagar,Malleshwaram,7.02,Morning Peak,Weekday,Fog,Very High,Highway,9.1
TRIP_01453,Whitefield,RR Nagar,33.01,Evening Peak,Weekend,Clear,High,Highway,37.6
TRIP_01454,Banashankari,Electronic City,10.93,Evening Peak,Weekend,Clear,Low,Inner Road,29.4
TRIP_01455,Frazer Town,Whitefield,15.73,Morning Peak,Weekday,Clear,Very High,Main Road,11.8
TRIP_01456,Peenya,Whitefield,6.92,Night,Weekday,Clear,Low,Main Road,48.3
TRIP_01457,RR Nagar,Rajajinagar,8.97,Night,Weekend,Heatwave,Medium,Main Road,40.5
TRIP_01458,Marathahalli,JP Nagar,4.6,Evening Peak,Weekend,Clear,Medium,Main Road,36.5
TRIP_01459,Malleshwaram,Frazer Town,4.62,Morning Peak,Weekend,Rain,High,Inner Road,10.2
TRIP_01460,KR Puram,NIMHANS,14.08,Evening Peak,Weekend,Clear,Medium,Inner Road,27.7
TRIP_01461,Hebbal,Yelahanka,11.86,Afternoon,Weekend,Heatwave,High,Inner Road,12.5
TRIP_01462,NIMHANS,Electronic City,4.68,Afternoon,Weekday,Clear,High,Inner Road,10.7
TRIP_01463,Chickpet,Frazer Town,3.35,Evening Peak,Weekday,Rain,Very High,Inner Road,5.0
TRIP_01464,Hebbal,Malleshwaram,6.08,Afternoon,Weekday,Clear,Medium,Main Road,32.4
TRIP_01465,Rajajinagar,Bellandur,20.67,Evening Peak,Weekday,Clear,Very High,Inner Road,8.0
TRIP_01466,Malleshwaram,Hebbal,6.08,Morning Peak,Weekend,Clear,Medium,Inner Road,11.5
TRIP_01467,Koramangala,RR Nagar,26.29,Morning Peak,Weekday,Rain,Very High,Highway,11.7
TRIP_01468,Banashankari,Jayanagar,20.09,Night,Weekday,Fog,Low,Main Road,24.3
TRIP_01469,MG Road,Electronic City,9.83,Evening Peak,Weekday,Rain,High,Inner Road,8.0
TRIP_01470,JP Nagar,Chickpet,12.95,Evening Peak,Weekday,Clear,Very High,Highway,20.6
TRIP_01471,Electronic City,BTM Layout,8.28,Night,Weekend,Rain,Low,Main Road,35.6
TRIP_01472,Peenya,Banashankari,12.45,Morning Peak,Weekday,Fog,High,Highway,17.5
TRIP_01473,MG Road,Basavanagudi,7.13,Evening Peak,Weekday,Clear,High,Highway,30.9
TRIP_01474,Chickpet,Yelahanka,19.18,Afternoon,Weekday,Clear,High,Main Road,22.1
TRIP_01475,BTM Layout,Whitefield,5.74,Evening Peak,Weekend,Clear,Low,Inner Road,17.3
TRIP_01476,HSR Layout,Whitefield,21.63,Evening Peak,Weekday,Rain,Very High,Highway,11.4
TRIP_01477,RR Nagar,Rajajinagar,8.97,Morning Peak,Weekday,Heatwave,High,Main Road,19.3
TRIP_01478,Jayanagar,Yelahanka,5.26,Evening Peak,Weekend,Clear,Very High,Inner Road,8.8
TRIP_01479,Frazer Town,Kempegowda International Airport,18.43,Evening Peak,Weekday,Clear,Very High,Main Road,10.3
TRIP_01480,Banashankari,Electronic City,10.93,Afternoon,Weekday,Clear,Low,Highway,58.3
TRIP_01481,Basavanagudi,Peenya,5.46,Afternoon,Weekday,Clear,High,Main Road,22.5
TRIP_01482,Banashankari,Hebbal,16.03,Morning Peak,Weekday,Clear,Very High,Highway,19.3
TRIP_01483,Indiranagar,Whitefield,9.35,Morning Peak,Weekday,Rain,Low,Main Road,33.0
TRIP_01484,Rajajinagar,Electronic City,20.88,Evening Peak,Weekday,Clear,Very High,Main Road,10.1
TRIP_01485,Koramangala,Frazer Town,14.76,Night,Weekend,Clear,Low,Highway,64.9
TRIP_01486,Jayanagar,Chickpet,14.33,Evening Peak,Weekday,Clear,Very High,Highway,22.5
TRIP_01487,Koramangala,Kempegowda International Airport,9.81,Afternoon,Weekday,Clear,Medium,Inner Road,29.6
TRIP_01488,Marathahalli,Bellandur,4.88,Afternoon,Weekday,Heatwave,Medium,Main Road,29.5
TRIP_01489,NIMHANS,Chickpet,9.5,Evening Peak,Weekday,Rain,Very High,Highway,11.5
TRIP_01490,Electronic City,Koramangala,5.2,Afternoon,Weekday,Heatwave,Very High,Main Road,10.6
TRIP_01491,Malleshwaram,Yelahanka,15.59,Afternoon,Weekday,Rain,Medium,Highway,36.4
TRIP_01492,HSR Layout,Jayanagar,4.38,Morning Peak,Weekday,Clear,High,Inner Road,9.3
TRIP_01493,NIMHANS,Whitefield,11.33,Evening Peak,Weekday,Heatwave,Very High,Main Road,11.0
TRIP_01494,Yelahanka,Rajajinagar,15.04,Evening Peak,Weekday,Clear,High,Main Road,29.5
TRIP_01495,Whitefield,Indiranagar,9.35,Night,Weekday,Clear,Low,Main Road,38.7
TRIP_01496,Frazer Town,Yelahanka,20.04,Evening Peak,Weekday,Clear,Very High,Main Road,13.5
TRIP_01497,Basavanagudi,Bellandur,9.65,Morning Peak,Weekday,Clear,High,Inner Road,10.4
TRIP_01498,Hebbal,Frazer Town,9.27,Evening Peak,Weekday,Clear,Very High,Main Road,14.4
TRIP_01499,Electronic City,Jayanagar,18.07,Afternoon,Weekend,Clear,Low,Main Road,34.0
TRIP_01500,Koramangala,Basavanagudi,4.29,Evening Peak,Weekend,Clear,Medium,Inner Road,14.8
TRIP_01501,Frazer Town,Whitefield,15.73,Morning Peak,Weekday,Clear,High,Main Road,19.2
TRIP_01502,Kempegowda International Airport,MG Road,14.14,Night,Weekday,Clear,High,Highway,31.4
TRIP_01503,Peenya,Sadashivanagar,21.87,Evening Peak,Weekday,Rain,High,Highway,27.8
TRIP_01504,Sadashivanagar,RR Nagar,13.8,Afternoon,Weekday,Fog,High,Inner Road,8.0
TRIP_01505,Hebbal,Malleshwaram,6.08,Afternoon,Weekday,Rain,Very High,Main Road,8.4
TRIP_01506,Kempegowda International Airport,Sadashivanagar,19.83,Afternoon,Weekend,Clear,Medium,Inner Road,27.4
TRIP_01507,Indiranagar,Sadashivanagar,19.14,Morning Peak,Weekday,Clear,Medium,Highway,59.9
TRIP_01508,NIMHANS,Chickpet,9.5,Morning Peak,Weekday,Heatwave,High,Highway,32.0
TRIP_01509,Frazer Town,Sadashivanagar,5.0,Evening Peak,Weekday,Clear,Very High,Main Road,13.5
TRIP_01510,Malleshwaram,JP Nagar,14.25,Night,Weekday,Clear,Medium,Main Road,38.3
TRIP_01511,Electronic City,NIMHANS,4.68,Morning Peak,Weekday,Clear,Very High,Inner Road,7.8
TRIP_01512,Banashankari,Frazer Town,7.88,Evening Peak,Weekend,Rain,High,Main Road,19.8
TRIP_01513,Kempegowda International Airport,Koramangala,9.81,Evening Peak,Weekday,Fog,Very High,Main Road,7.2
TRIP_01514,Peenya,MG Road,12.39,Morning Peak,Weekday,Heatwave,High,Highway,36.3
TRIP_01515,Banashankari,BTM Layout,3.05,Afternoon,Weekday,Clear,High,Inner Road,9.3
TRIP_01516,Bellandur,Jayanagar,13.24,Night,Weekday,Clear,Medium,Main Road,26.7
TRIP_01517,KR Puram,Basavanagudi,12.53,Morning Peak,Weekday,Clear,Very High,Inner Road,9.1
TRIP_01518,Indiranagar,BTM Layout,9.55,Night,Weekday,Clear,Low,Main Road,35.8
TRIP_01519,KR Puram,Hebbal,15.41,Afternoon,Weekday,Clear,Medium,Highway,58.2
TRIP_01520,JP Nagar,Whitefield,8.19,Afternoon,Weekday,Clear,Medium,Highway,66.2
TRIP_01521,Sadashivanagar,Frazer Town,5.0,Morning Peak,Weekday,Clear,Very High,Inner Road,8.3
TRIP_01522,Banashankari,Kempegowda International Airport,21.04,Evening Peak,Weekend,Fog,Very High,Main Road,5.6
TRIP_01523,Whitefield,Jayanagar,23.96,Morning Peak,Weekend,Clear,Medium,Highway,46.5
TRIP_01524,JP Nagar,Peenya,1.94,Evening Peak,Weekday,Rain,Very High,Main Road,6.5
TRIP_01525,Indiranagar,Banashankari,11.95,Evening Peak,Weekend,Clear,Medium,Highway,49.9
TRIP_01526,Hebbal,Banashankari,16.03,Evening Peak,Weekday,Clear,Very High,Highway,19.1
TRIP_01527,Malleshwaram,Sadashivanagar,7.02,Morning Peak,Weekend,Clear,High,Inner Road,13.8
